JASN,"Jason Industries, Inc.",Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn,NASDAQ
LAZY,"Lazydays Holdings, Inc.",Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lazy,NASDAQ
OBCI,"Ocean Bio-Chem, Inc.",Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/obci,NASDAQ
NVFY,"Nova Lifestyle, Inc",Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/nvfy,NASDAQ
CTHR,Charles & Colvard Ltd.,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cthr,NASDAQ
CYAN,Cyanotech Corporation,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cyan,NASDAQ
SGLB,"Sigma Labs, Inc.",Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb,NASDAQ
SUMR,"Summer Infant, Inc.",Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sumr,NASDAQ
DXYN,"The Dixie Group, Inc.",Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/dxyn,NASDAQ
IDSA,"Industrial Services of America, Inc.",Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/idsa,NASDAQ
KO,Coca-Cola Company (The),Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ko,NYSE
BUD,Anheuser-Busch Inbev SA,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/bud,NYSE
FMX,Fomento Economico Mexicano S.A.B. de C.V.,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/fmx,NYSE
PEP,"Pepsico, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/pep,NASDAQ
NKE,"Nike, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/nke,NYSE
PM,Philip Morris International Inc,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/pm,NYSE
MO,Altria Group,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/mo,NYSE
DEO,Diageo plc,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo,NYSE
BTI,British American Tobacco p.l.c.,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/bti,NYSE
MDLZ,"Mondelez International, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mdlz,NASDAQ
ABEV,Ambev S.A.,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/abev,NYSE
EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/el,NYSE
SNE,Sony Corp Ord,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/sne,NYSE
CL,Colgate-Palmolive Company,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/cl,NYSE
KHC,The Kraft Heinz Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/khc,NASDAQ
KDP,Keurig Dr Pepper Inc.,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/kdp,NYSE
STZ,Constellation Brands Inc,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/stz,NYSE
VFC,V.F. Corporation,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/vfc,NYSE
SYY,Sysco Corporation,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/syy,NYSE
GIS,"General Mills, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/gis,NYSE
TEL,TE Connectivity Ltd.,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tel,NYSE
MNST,Monster Beverage Corporation,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mnst,NASDAQ
TSN,"Tyson Foods, Inc.",Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/tsn,NYSE
ADM,Archer-Daniels-Midland Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/adm,NYSE
CCEP,Coca-Cola European Partners plc,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccep,NYSE
HSY,Hershey Company (The),Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/hsy,NYSE
LULU,lululemon athletica inc.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/lulu,NASDAQ
HRL,Hormel Foods Corporation,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/hrl,NYSE
CTAS,Cintas Corporation,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctas,NASDAQ
MKC,"McCormick & Company, Incorporated",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc,NYSE
K,Kellogg Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/k,NYSE
CAG,"ConAgra Brands, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/cag,NYSE
KOF,Coca Cola Femsa S.A.B. de C.V.,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/kof,NYSE
SJM,J.M. Smucker Company (The),Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/sjm,NYSE
TAP,Molson Coors Brewing  Company,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/tap,NYSE
CPB,Campbell Soup Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/cpb,NYSE
HAS,"Hasbro, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/has,NASDAQ
DPZ,Domino&#39;s Pizza Inc,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dpz,NYSE
LW,"Lamb Weston Holdings, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lw,NYSE
RL,Ralph Lauren Corporation,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/rl,NYSE
UAA,"Under Armour, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/uaa,NYSE
PVH,PVH Corp.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/pvh,NYSE
TPR,"Tapestry, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/tpr,NYSE
UA,"Under Armour, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ua,NYSE
LEVI,Levi Strauss & Co,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/levi,NYSE
COTY,Coty Inc.,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/coty,NYSE
POST,"Post Holdings, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/post,NYSE
USFD,US Foods Holding Corp.,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/usfd,NYSE
GIL,"Gildan Activewear, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/gil,NYSE
BERY,"Berry Global Group, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/bery,NYSE
BG,Bunge Limited,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bg,NYSE
CPRI,Capri Holdings Limited,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/cpri,NYSE
ARW,"Arrow Electronics, Inc.",Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/arw,NYSE
COLM,Columbia Sportswear Company,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/colm,NASDAQ
ATR,"AptarGroup, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/atr,NYSE
NWL,Newell Brands Inc.,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/nwl,NASDAQ
HOG,"Harley-Davidson, Inc.",Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/hog,NYSE
INGR,Ingredion Incorporated,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ingr,NYSE
PPC,Pilgrim&#39;s Pride Corporation,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/ppc,NASDAQ
ENTG,"Entegris, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/entg,NASDAQ
BRFS,BRF S.A.,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/brfs,NYSE
SKX,"Skechers U.S.A., Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/skx,NYSE
CCU,"Compania Cervecerias Unidas, S.A.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccu,NYSE
AVT,"Avnet, Inc.",Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/avt,NASDAQ
CRI,"Carter&#39;s, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/cri,NYSE
MAT,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/mat,NASDAQ
FLO,"Flowers Foods, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/flo,NYSE
DECK,Deckers Outdoor Corporation,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck,NYSE
LANC,Lancaster Colony Corporation,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lanc,NASDAQ
PFGC,Performance Food Group Company,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/pfgc,NYSE
AWI,Armstrong World Industries Inc,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/awi,NYSE
NOMD,Nomad Foods Limited,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/nomd,NYSE
THO,"Thor Industries, Inc.",Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/tho,NYSE
DAR,Darling Ingredients Inc.,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar,NYSE
THS,"Treehouse Foods, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ths,NYSE
WWW,"Wolverine World Wide, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/www,NYSE
SAFM,"Sanderson Farms, Inc.",Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/safm,NASDAQ
SAM,"Boston Beer Company, Inc. (The)",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/sam,NYSE
ENS,Enersys,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/ens,NYSE
CZZ,Cosan Limited,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz,NYSE
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/foxf,NASDAQ
JJSF,J & J Snack Foods Corp.,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf,NASDAQ
SHOO,"Steven Madden, Ltd.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/shoo,NASDAQ
GOOS,Canada Goose Holdings Inc.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/goos,NYSE
COKE,"Coca-Cola Consolidated, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke,NASDAQ
YETI,"YETI Holdings, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/yeti,NYSE
SITE,"SiteOne Landscape Supply, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/site,NYSE
WCC,"WESCO International, Inc.",Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/wcc,NYSE
FIZZ,National Beverage Corp.,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/fizz,NASDAQ
EPC,"Energizer Holdings, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/epc,NYSE
IPAR,"Inter Parfums, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ipar,NASDAQ
IBA,"Industrias Bachoco, S.A. de C.V.",Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/iba,NYSE
HAIN,"The Hain Celestial Group, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/hain,NASDAQ
AXE,Anixter International Inc.,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/axe,NYSE
COT,Cott Corporation,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot,NYSE
GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/giii,NASDAQ
CROX,"Crocs, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/crox,NASDAQ
CALM,"Cal-Maine Foods, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/calm,NASDAQ
SMPL,The Simply Good Foods Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smpl,NASDAQ
GOLF,Acushnet Holdings Corp.,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/golf,NYSE
KN,Knowles Corporation,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/kn,NYSE
TWNK,"Hostess Brands, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/twnk,NASDAQ
CORE,"Core-Mark Holding Company, Inc.",Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/core,NASDAQ
MED,MEDIFAST INC,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/med,NYSE
CVGW,"Calavo Growers, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/cvgw,NASDAQ
ELY,Callaway Golf Company,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ely,NYSE
BGS,"B&G Foods, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bgs,NYSE
BV,"BrightView Holdings, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/bv,NYSE
TR,"Tootsie Roll Industries, Inc.",Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/tr,NYSE
GES,"Guess?, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ges,NYSE
FRPT,"Freshpet, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/frpt,NASDAQ
VGR,Vector Group Ltd.,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/vgr,NYSE
MGPI,"MGP Ingredients, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mgpi,NASDAQ
OXM,"Oxford Industries, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/oxm,NYSE
TUP,Tupperware Brands Corporation,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/tup,NYSE
FDP,"Fresh Del Monte Produce, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/fdp,NYSE
AVP,"Avon Products, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/avp,NYSE
SONO,"Sonos, Inc.",Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/sono,NASDAQ
WGO,"Winnebago Industries, Inc.",Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/wgo,NYSE
REV,"Revlon, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/rev,NYSE
CAL,"Caleres, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/cal,NYSE
FNKO,"Funko, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/fnko,NASDAQ
CHEF,"The Chefs&#39; Warehouse, Inc.",Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/chef,NASDAQ
TPB,"Turning Point Brands, Inc.",Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/tpb,NYSE
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jbss,NASDAQ
AGRO,Adecoagro S.A.,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/agro,NYSE
MOV,Movado Group Inc.,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/mov,NYSE
ITRN,Ituran Location and Control Ltd.,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/itrn,NASDAQ
JOUT,Johnson Outdoors Inc.,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jout,NASDAQ
FOSL,"Fossil Group, Inc.",Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/fosl,NASDAQ
MYE,"Myers Industries, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/mye,NYSE
VFF,"Village Farms International, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/vff,NASDAQ
SPTN,SpartanNash Company,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/sptn,NASDAQ
PRMW,Primo Water Corporation,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/prmw,NASDAQ
ELF,"e.l.f. Beauty, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf,NYSE
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/ueic,NASDAQ
AMAL,Amalgamated Bank,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/amal,NASDAQ
LMNR,Limoneira Co,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/lmnr,NASDAQ
NBEV,New Age Beverages Corporation,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/nbev,NASDAQ
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/vra,NASDAQ
CLAR,Clarus Corporation,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/clar,NASDAQ
AFI,"Armstrong Flooring, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/afi,NYSE
CSWC,Capital Southwest Corporation,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/cswc,NASDAQ
UFI,"Unifi, Inc.",Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/ufi,NYSE
FARM,Farmer Brothers Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/farm,NASDAQ
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys,NASDAQ
LNDC,Landec Corporation,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lndc,NASDAQ
HFFG,HF Foods Group Inc.,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/hffg,NASDAQ
ARLO,"Arlo Technologies, Inc.",Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/arlo,NYSE
POPE,Pope Resources,Consumer Non-Durables,Environmental Services,https://www.nasdaq.com/symbol/pope,NASDAQ
BREW,"Craft Brew Alliance, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/brew,NASDAQ
SGC,"Superior Group of Companies, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sgc,NASDAQ
GLAD,Gladstone Capital Corporation,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/glad,NASDAQ
CTRC,Centric Brands Inc.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctrc,NASDAQ
SENEB,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/seneb,NASDAQ
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/celh,NASDAQ
SENEA,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/senea,NASDAQ
BRID,Bridgford Foods Corporation,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/brid,NASDAQ
JILL,"J. Jill, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jill,NYSE
GNC,"GNC Holdings, Inc.",Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/gnc,NYSE
ALCO,"Alico, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco,NASDAQ
LND,Brasilagro Cia Brasileira De Propriedades Agricolas,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/lnd,NYSE
DF,Dean Foods Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df,NYSE
RCKY,"Rocky Brands, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky,NASDAQ
ESCA,"Escalade, Incorporated",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/esca,NASDAQ
NLS,"Nautilus Group, Inc. (The)",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/nls,NYSE
TESS,TESSCO Technologies Incorporated,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tess,NASDAQ
VSI,"Vitamin Shoppe, Inc",Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/vsi,NYSE
RADA,RADA Electronic Industries Ltd.,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/rada,NASDAQ
VOXX,VOXX International Corporation,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/voxx,NASDAQ
WILC,"G. Willi-Food International,  Ltd.",Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wilc,NASDAQ
GPIC,Gaming Partners International Corporation,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/gpic,NASDAQ
RIBT,RiceBran Technologies,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ribt,NASDAQ
HWCC,Houston Wire & Cable Company,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/hwcc,NASDAQ
LRAD,LRAD Corporation,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/lrad,NASDAQ
UG,"United-Guardian, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ug,NASDAQ
JRSH,"Jerash Holdings (US), Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jrsh,NASDAQ
SANW,S&W Seed Company,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/sanw,NASDAQ
RELL,"Richardson Electronics, Ltd.",Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/rell,NASDAQ
FUV,"Arcimoto, Inc.",Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/fuv,NASDAQ
SQBG,"Sequential Brands Group, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sqbg,NASDAQ
WTER,The Alkaline Water Company Inc.,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wter,NASDAQ
RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/rmcf,NASDAQ
EVK,"Ever-Glory International Group, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/evk,NASDAQ
EAST,"Eastside Distilling, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/east,NASDAQ
ANFI,Amira Nature Foods Ltd,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/anfi,NYSE
GLADN,Gladstone Capital Corporation,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/gladn,NASDAQ
TLF,"Tandy Leather Factory, Inc.",Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/tlf,NASDAQ
FTFT,Future FinTech Group Inc.,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ftft,NASDAQ
DSWL,"Deswell Industries, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/dswl,NASDAQ
WVVI,"Willamette Valley Vineyards, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvi,NASDAQ
IMTE,Integrated Media Technology Limited,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/imte,NASDAQ
DTEA,DAVIDsTEA Inc.,Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/dtea,NASDAQ
LWAY,"Lifeway Foods, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lway,NASDAQ
FORK,Fuling Global Inc.,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/fork,NASDAQ
CUI,"CUI Global, Inc.",Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/cui,NASDAQ
JVA,"Coffee Holding Co., Inc.",Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva,NASDAQ
JAKK,"JAKKS Pacific, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk,NASDAQ
TYHT,"Shineco, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/tyht,NASDAQ
FAMI,"FARMMI, INC.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/fami,NASDAQ
EDNT,"Edison Nation, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ednt,NASDAQ
AWSM,Cool Holdings Inc.,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/awsm,NASDAQ
RAVE,"Rave Restaurant Group, Inc.",Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/rave,NASDAQ
BORN,China New Borun Corporation,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/born,NYSE
WVVIP,"Willamette Valley Vineyards, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip,NASDAQ
SEED,Origin Agritech Limited,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/seed,NASDAQ
RAND,Rand Capital Corporation,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/rand,NASDAQ
TAIT,Taitron Components Incorporated,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait,NASDAQ
KOSS,Koss Corporation,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss,NASDAQ
FORD,"Forward Industries, Inc.",Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/ford,NASDAQ
BIQI,BIQI International Holdings Corporation,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/biqi,NASDAQ
